CYRS,REGr,Value
2057,tun,14.0107212
2057,tur,96.4502058
2057,twn,18.7479388
2057,tza,139.0747166
2057,uga,101.4750254
2057,ukr,33.7616536
2057,ury,3.200078
2057,usa,384.3090562
2057,ven,34.9683406
2057,vnm,107.3326872
2057,xac,315.8995646
2057,xca,0.5705962
2057,xcb,27.0051052
2057,xcf,72.2648623999999
2057,xea,25.2254632
2057,xec,174.8349826
2057,xee,2.3708346
2057,xef,0.428820999999999
2057,xer,11.5033958
2057,xna,0.164503700822762
2057,xnf,72.4215542
2057,xoc,21.5446798
2057,xsa,85.1062792
2057,xsc,4.1092618
2057,xse,58.179557
2057,xsm,2.0457766
2057,xsu,73.0456313999999
2057,xtw,0.00338785590659129
2057,xwf,167.1197486
2057,xws,182.7404196
2057,zaf,68.4860938
2057,zmb,38.1673588
2057,zwe,24.1095836
2058,alb,2.086538
2058,are,11.9870694
2058,arg,51.3635962
2058,arm,2.4305928
2058,aus,32.3348656
2058,aut,9.2786122
2058,aze,11.0640358
2058,bel,12.4954078
2058,ben,27.0739948
2058,bfa,45.9737355999999
2058,bgd,199.9065358
2058,bgr,5.278074
2058,bhr,2.2527932
2058,blr,8.4410532
2058,bol,16.4816572
2058,bra,224.5781232
2058,brn,0.5420666
2058,bwa,3.6203076
2058,can,43.0598232
2058,che,9.9211878
2058,chl,20.210929
2058,chn,1224.9665736
2058,civ,49.1928432
2058,cmr,51.8604298
2058,col,57.5159992
2058,cri,5.7542362
2058,cyp,1.4528944
2058,cze,10.1219734
2058,deu,80.1040328
2058,dnk,6.2613244
2058,dom,13.5362416
2058,ecu,21.9996128
2058,egy,174.9883424
2058,esp,49.6538074
2058,est,1.1849884
2058,eth,230.872531
2058,fin,5.4690816
2058,fra,71.2506252000001
2058,gbr,74.2308672000001
2058,geo,2.709681
2058,gha,57.561706
2058,gin,24.1095046
2058,grc,9.5895038
2058,gtm,25.1976526
2058,hkg,7.3445814
2058,hnd,14.3029588
2058,hrv,3.2455372
2058,hun,8.36787440000001
2058,idn,310.7882378
2058,ind,1623.5678098
2058,irl,6.1350866
2058,irn,103.6848376
2058,isr,13.9844646
2058,ita,54.5921062
2058,jam,2.6920202
2058,jor,17.5912214
2058,jpn,100.9809966
2058,kaz,23.9743792
2058,ken,89.2583424
2058,kgz,9.4146124
2058,khm,20.6733036
2058,kor,43.331604
2058,kwt,5.661408
2058,lao,9.46005080000001
2058,lka,22.9450492
2058,ltu,1.9856078
2058,lux,0.7858378
2058,lva,1.3709726
2058,mar,44.369528
2058,mdg,53.759999
2058,mex,151.6657858
2058,mlt,0.5123996
2058,mng,4.8297994
2058,moz,64.0848098
2058,mus,1.1816054
2058,mwi,40.4983554
2058,mys,42.1034654
2058,nam,3.8394928
2058,nga,459.7994246
2058,nic,8.76054500000001
2058,nld,17.8272318
2058,nor,6.2598852
2058,npl,35.2526262
2058,nzl,5.9028048
2058,omn,6.7871902
2058,pak,404.0973774
2058,pan,5.7025832
2058,per,39.765222
2058,phl,160.531628
2058,pol,33.9304562
2058,pri,2.2055322
2058,prt,9.46797080000001
2058,pry,8.7659936
2058,qat,4.7741736
2058,rou,15.0039672
2058,rus,137.3528472
2058,rwa,24.5613706
2058,sau,50.8878042
2058,sen,33.4037378
2058,sgp,6.64569280000001
2058,slv,6.2028916
2058,svk,5.0541616
2058,svn,2.0094286
2058,swe,12.1113972
2058,tgo,15.6886216
2058,tha,64.5928284
2058,tto,1.435387
2058,tun,14.0094438
2058,tur,96.3782342
2058,twn,18.5490102
2058,tza,141.1336554
2058,uga,102.9514626
2058,ukr,33.5916264
2058,ury,3.186598
2058,usa,385.3234548
2058,ven,35.0352814
2058,vnm,107.2262678
2058,xac,321.3058984
2058,xca,0.573547799999999
2058,xcb,26.9743668
2058,xcf,73.3426485999999
2058,xea,25.0942958
2058,xec,176.8463194
2058,xee,2.3528454
2058,xef,0.429963
2058,xer,11.4588672
2058,xna,0.164976111671905
2058,xnf,72.7189298
2058,xoc,21.6578732
2058,xsa,86.1738098
2058,xsc,4.1062422
2058,xse,58.031859
2058,xsm,2.0484734
2058,xsu,73.4015296
2058,xtw,0.00339758492713977
2058,xwf,169.9942774
2058,xws,184.2478394
2058,zaf,68.4429862
2058,zmb,38.5987742
2058,zwe,24.2202704
2059,alb,2.064401
2059,are,12.0104412
2059,arg,51.4099696
2059,arm,2.4204464
2059,aus,32.4857658
2059,aut,9.2779236
2059,aze,11.0484154
2059,bel,12.5123844
2059,ben,27.4259084
2059,bfa,46.5707937999999
2059,bgd,199.8391104
2059,bgr,5.243896
2059,bhr,2.2634976
2059,blr,8.4139376
2059,bol,16.5344166
2059,bra,224.0528046
2059,brn,0.5429768
2059,bwa,3.6294458
2059,can,43.1668396
2059,che,9.9490464
2059,chl,20.171266
2059,chn,1214.0911938
2059,civ,49.6367866
2059,cmr,52.4143874
2059,col,57.4759566
2059,cri,5.7516836
2059,cyp,1.4560622
2059,cze,10.1036682
2059,deu,79.9923624
2059,dnk,6.2728982
2059,dom,13.5534068
2059,ecu,22.0354624
2059,egy,176.3625792
2059,esp,49.6529882
2059,est,1.1812622
2059,eth,233.523879
2059,fin,5.4689738
2059,fra,71.3421826000001
2059,gbr,74.3887256000001
2059,geo,2.68382
2059,gha,58.130188
2059,gin,24.3316458
2059,grc,9.5636904
2059,gtm,25.2958418
2059,hkg,7.3311572
2059,hnd,14.3572384
2059,hrv,3.2286866
2059,hun,8.3331752
2059,idn,310.6478684
2059,ind,1623.0697484
2059,irl,6.1583248
2059,irn,103.7306588
2059,isr,14.1207028
2059,ita,54.4085246
2059,jam,2.6800886
2059,jor,17.6911022
2059,jpn,100.3573128
2059,kaz,24.0318456
2059,ken,89.9726062
2059,kgz,9.4573192
2059,khm,20.6968378
2059,kor,42.903099
2059,kwt,5.661701
2059,lao,9.46970740000001
2059,lka,22.9078066
2059,ltu,1.9679704
2059,lux,0.7890304
2059,lva,1.3615668
2059,mar,44.399952
2059,mdg,54.338323
2059,mex,151.8703664
2059,mlt,0.5119788
2059,mng,4.8586132
2059,moz,64.8415614
2059,mus,1.1756952
2059,mwi,41.0068102
2059,mys,42.2175222
2059,nam,3.8610794
2059,nga,467.1330768
2059,nic,8.77476300000001
2059,nld,17.8221704
2059,nor,6.2781546
2059,npl,35.2741396
2059,nzl,5.9173364
2059,omn,6.8143236
2059,pak,408.1104662
2059,pan,5.7190736
2059,per,39.789095
2059,phl,161.169528
2059,pol,33.7806036
2059,pri,2.1850306
2059,prt,9.44431540000001
2059,pry,8.7846758
2059,qat,4.8090478
2059,rou,14.8853626
2059,rus,137.1475776
2059,rwa,24.8092638
2059,sau,51.0050636
2059,sen,33.8048104
2059,sgp,6.64410340000001
2059,slv,6.1786218
2059,svk,5.0375878
2059,svn,2.0050018
2059,swe,12.1594136
2059,tgo,15.8417198
2059,tha,64.1533802
2059,tto,1.429319
2059,tun,14.0081664
2059,tur,96.3062626
2059,twn,18.3500816
2059,tza,143.1925942
2059,uga,104.4278998
2059,ukr,33.4215991999999
2059,ury,3.173118
2059,usa,386.3378534
2059,ven,35.1022222
2059,vnm,107.1198484
2059,xac,326.7122322
2059,xca,0.576499399999999
2059,xcb,26.9436284
2059,xcf,74.4204347999999
2059,xea,24.9631284
2059,xec,178.8576562
2059,xee,2.3348562
2059,xef,0.431105
2059,xer,11.4143386
2059,xna,0.165448522521047
2059,xnf,73.0163054
2059,xoc,21.7710666
2059,xsa,87.2413404
2059,xsc,4.1032226
2059,xse,57.8841609999999
2059,xsm,2.0511702
2059,xsu,73.7574278
2059,xtw,0.00340731394768825
2059,xwf,172.8688062
2059,xws,185.7552592
2059,zaf,68.3998786
2059,zmb,39.0301896
2059,zwe,24.3309572
2060,alb,2.042264
2060,are,12.033813
2060,arg,51.456343
2060,arm,2.4103
2060,aus,32.636666
2060,aut,9.277235
2060,aze,11.032795
2060,bel,12.529361
2060,ben,27.777822
2060,bfa,47.1678519999999
2060,bgd,199.771685
2060,bgr,5.209718
2060,bhr,2.274202
2060,blr,8.386822
2060,bol,16.587176
2060,bra,223.527486
2060,brn,0.543887
2060,bwa,3.638584
2060,can,43.273856
2060,che,9.976905
2060,chl,20.131603
2060,chn,1203.215814
2060,civ,50.08073
2060,cmr,52.968345
2060,col,57.435914
2060,cri,5.749131
2060,cyp,1.45923
2060,cze,10.085363
2060,deu,79.880692
2060,dnk,6.284472
2060,dom,13.570572
2060,ecu,22.071312
2060,egy,177.736816
2060,esp,49.652169
2060,est,1.177536
2060,eth,236.175227
2060,fin,5.468866
2060,fra,71.4337400000001
2060,gbr,74.5465840000001
2060,geo,2.657959
2060,gha,58.69867
2060,gin,24.553787
2060,grc,9.537877
2060,gtm,25.394031
2060,hkg,7.317733
2060,hnd,14.411518
2060,hrv,3.211836
2060,hun,8.298476
2060,idn,310.507499
2060,ind,1622.571687
2060,irl,6.181563
2060,irn,103.77648
2060,isr,14.256941
2060,ita,54.224943
2060,jam,2.668157
2060,jor,17.790983
2060,jpn,99.733629
2060,kaz,24.089312
2060,ken,90.68687
2060,kgz,9.500026
2060,khm,20.720372
2060,kor,42.474594
2060,kwt,5.661994
2060,lao,9.47936400000001
2060,lka,22.870564
2060,ltu,1.950333
2060,lux,0.792223
2060,lva,1.352161
2060,mar,44.430376
2060,mdg,54.916647
2060,mex,152.074947
2060,mlt,0.511558
2060,mng,4.887427
2060,moz,65.598313
2060,mus,1.169785
2060,mwi,41.515265
2060,mys,42.331579
2060,nam,3.882666
2060,nga,474.466729
2060,nic,8.78898100000001
2060,nld,17.817109
2060,nor,6.296424
2060,npl,35.295653
2060,nzl,5.931868
2060,omn,6.841457
2060,pak,412.123555
2060,pan,5.735564
2060,per,39.812968
2060,phl,161.807428
2060,pol,33.630751
2060,pri,2.164529
2060,prt,9.42066000000001
2060,pry,8.803358
2060,qat,4.843922
2060,rou,14.766758
2060,rus,136.942308
2060,rwa,25.057157
2060,sau,51.122323
2060,sen,34.205883
2060,sgp,6.64251400000001
2060,slv,6.154352
2060,svk,5.021014
2060,svn,2.000575
2060,swe,12.20743
2060,tgo,15.994818
2060,tha,63.713932
2060,tto,1.423251
2060,tun,14.006889
2060,tur,96.234291
2060,twn,18.151153
2060,tza,145.251533
2060,uga,105.904337
2060,ukr,33.2515719999999
2060,ury,3.159638
2060,usa,387.352252
2060,ven,35.169163
2060,vnm,107.013429
2060,xac,332.118566
2060,xca,0.579450999999999
2060,xcb,26.91289
2060,xcf,75.4982209999999
2060,xea,24.831961
2060,xec,180.868993
2060,xee,2.316867
2060,xef,0.432247
2060,xer,11.36981
2060,xna,0.16592093337019
2060,xnf,73.313681
2060,xoc,21.88426
2060,xsa,88.308871
2060,xsc,4.100203
2060,xse,57.7364629999999
2060,xsm,2.053867
2060,xsu,74.113326
2060,xtw,0.00341704296823672
2060,xwf,175.743335
2060,xws,187.262679
2060,zaf,68.356771
2060,zmb,39.461605
2060,zwe,24.441644
2061,alb,2.0224304
2061,are,12.025935
2061,arg,51.4637674
2061,arm,2.4010778
2061,aus,32.7673958
2061,aut,9.2731364
2061,aze,11.0126088
2061,bel,12.5436466
2061,ben,28.1097332
2061,bfa,47.7280325999999
2061,bgd,199.4966662
2061,bgr,5.176344
2061,bhr,2.2798532
2061,blr,8.3587578
2061,bol,16.6249708
2061,bra,222.8193508
2061,brn,0.5442746
2061,bwa,3.643121
2061,can,43.3721622
2061,che,9.9984756
2061,chl,20.0762074
2061,chn,1191.9225784
2061,civ,50.4686766
2061,cmr,53.457465
2061,col,57.3524534
2061,cri,5.742241
2061,cyp,1.4606352
2061,cze,10.058611
2061,deu,79.7614948
2061,dnk,6.2959234
2061,dom,13.577523
2061,ecu,22.086725
2061,egy,178.8871658
2061,esp,49.598314
2061,est,1.173648
2061,eth,238.5010978
2061,fin,5.4704
2061,fra,71.5254660000001
2061,gbr,74.6849814000001
2061,geo,2.6349314
2061,gha,59.2011702
2061,gin,24.7461054
2061,grc,9.5082296
2061,gtm,25.4683668
2061,hkg,7.298689
2061,hnd,14.4505798
2061,hrv,3.1963968
2061,hun,8.259649
2061,idn,310.1379652
2061,ind,1620.4858556
2061,irl,6.1998972
2061,irn,103.6801186
2061,isr,14.3869708
2061,ita,54.017386
2061,jam,2.6556236
2061,jor,17.8724688
2061,jpn,99.0749014
2061,kaz,24.1274762
2061,ken,91.2618856
2061,kgz,9.5324294
2061,khm,20.7248368
2061,kor,42.0338606
2061,kwt,5.6525426
2061,lao,9.47870640000001
2061,lka,22.8261172
2061,ltu,1.9347442
2061,lux,0.7945436
2061,lva,1.3436048
2061,mar,44.4286498
2061,mdg,55.4340748
2061,mex,152.1753444
2061,mlt,0.5106202
2061,mng,4.9108446
2061,moz,66.270569
2061,mus,1.1639718
2061,mwi,41.9723604
2061,mys,42.4016872
2061,nam,3.8993204
2061,nga,481.6184378
2061,nic,8.79538380000001
2061,nld,17.8139088
2061,nor,6.3121416
2061,npl,35.29019
2061,nzl,5.9440874
2061,omn,6.8524264
2061,pak,415.6887634
2061,pan,5.7473148
2061,per,39.8019128
2061,phl,162.2972078
2061,pol,33.4714572
2061,pri,2.1469852
2061,prt,9.39512220000001
2061,pry,8.8151374
2061,qat,4.8650166
2061,rou,14.647333
2061,rus,136.6784574
2061,rwa,25.269452
2061,sau,51.1595294
2061,sen,34.5755216
2061,sgp,6.63412460000001
2061,slv,6.1289402
2061,svk,5.0018388
2061,svn,1.9955922
2061,swe,12.24955
2061,tgo,16.1316398
2061,tha,63.2568936
2061,tto,1.416878
2061,tun,13.992089
2061,tur,96.0717628
2061,twn,17.9580526
2061,tza,147.1864288
2061,uga,107.2742592
2061,ukr,33.0809853999999
2061,ury,3.1451454
2061,usa,388.3367224
2061,ven,35.2149116
2061,vnm,106.8097956
2061,xac,337.268858
2061,xca,0.581802999999999
2061,xcb,26.8651502
2061,xcf,76.5160805999999
2061,xea,24.6796168
2061,xec,182.7221276
2061,xee,2.2995134
2061,xef,0.4332782
2061,xer,11.324778
2061,xna,0.166265278257171
2061,xnf,73.5000154
2061,xoc,21.9684046
2061,xsa,89.274518
2061,xsc,4.0927618
2061,xse,57.5496231999999
2061,xsm,2.0556134
2061,xsu,74.3789306
2061,xtw,0.00342413454644093
2061,xwf,178.5280166
2061,xws,188.5481864
2061,zaf,68.2527424
2061,zmb,39.8367726
2061,zwe,24.5178278
2062,alb,2.0025968
2062,are,12.018057
2062,arg,51.4711918
2062,arm,2.3918556
2062,aus,32.8981256
2062,aut,9.2690378
2062,aze,10.9924226
2062,bel,12.5579322
2062,ben,28.4416444
2062,bfa,48.2882131999999
2062,bgd,199.2216474
2062,bgr,5.14297
2062,bhr,2.2855044
2062,blr,8.3306936
2062,bol,16.6627656
2062,bra,222.1112156
2062,brn,0.5446622
2062,bwa,3.647658
2062,can,43.4704684
2062,che,10.0200462
2062,chl,20.0208118
2062,chn,1180.6293428
2062,civ,50.8566232
2062,cmr,53.946585
2062,col,57.2689928
2062,cri,5.735351
2062,cyp,1.4620404
2062,cze,10.031859
2062,deu,79.6422976
2062,dnk,6.3073748
2062,dom,13.584474
2062,ecu,22.102138
2062,egy,180.0375156
2062,esp,49.544459
2062,est,1.16976
2062,eth,240.8269686
2062,fin,5.47193400000001
2062,fra,71.617192
2062,gbr,74.8233788000001
2062,geo,2.6119038
2062,gha,59.7036704
2062,gin,24.9384238
2062,grc,9.4785822
2062,gtm,25.5427026
2062,hkg,7.279645
2062,hnd,14.4896416
2062,hrv,3.1809576
2062,hun,8.220822
2062,idn,309.7684314
2062,ind,1618.4000242
2062,irl,6.2182314
2062,irn,103.5837572
2062,isr,14.5170006
2062,ita,53.809829
2062,jam,2.6430902
2062,jor,17.9539546
2062,jpn,98.4161738
2062,kaz,24.1656404
2062,ken,91.8369012
2062,kgz,9.5648328
2062,khm,20.7293016
2062,kor,41.5931272
2062,kwt,5.6430912
2062,lao,9.47804880000001
2062,lka,22.7816704
2062,ltu,1.9191554
2062,lux,0.7968642
2062,lva,1.3350486
2062,mar,44.4269236
2062,mdg,55.9515026
2062,mex,152.2757418
2062,mlt,0.5096824
2062,mng,4.9342622
2062,moz,66.942825
2062,mus,1.1581586
2062,mwi,42.4294558
2062,mys,42.4717954
2062,nam,3.9159748
2062,nga,488.7701466
2062,nic,8.80178660000001
2062,nld,17.8107086
2062,nor,6.3278592
2062,npl,35.284727
2062,nzl,5.95630680000001
2062,omn,6.8633958
2062,pak,419.2539718
2062,pan,5.7590656
2062,per,39.7908576
2062,phl,162.7869876
2062,pol,33.3121634
2062,pri,2.1294414
2062,prt,9.36958440000001
2062,pry,8.82691680000001
2062,qat,4.8861112
2062,rou,14.527908
2062,rus,136.4146068
2062,rwa,25.481747
2062,sau,51.1967358
2062,sen,34.9451602
2062,sgp,6.62573520000001
2062,slv,6.1035284
2062,svk,4.9826636
2062,svn,1.9906094
2062,swe,12.29167
2062,tgo,16.2684616
2062,tha,62.7998552
2062,tto,1.410505
2062,tun,13.977289
2062,tur,95.9092346
2062,twn,17.7649522
2062,tza,149.1213246
2062,uga,108.6441814
2062,ukr,32.9103987999999
2062,ury,3.1306528
2062,usa,389.3211928
2062,ven,35.2606602
2062,vnm,106.6061622
2062,xac,342.41915
2062,xca,0.584154999999999
2062,xcb,26.8174104
2062,xcf,77.5339402
2062,xea,24.5272726
2062,xec,184.5752622
2062,xee,2.2821598
2062,xef,0.4343094
2062,xer,11.279746
2062,xna,0.166609623144153
2062,xnf,73.6863498
2062,xoc,22.0525492
2062,xsa,90.240165
2062,xsc,4.0853206
2062,xse,57.3627833999999
2062,xsm,2.0573598
2062,xsu,74.6445352
2062,xtw,0.00343122612464513
2062,xwf,181.3126982
2062,xws,189.8336938
2062,zaf,68.1487138
2062,zmb,40.2119402
2062,zwe,24.5940116
2063,alb,1.9827632
2063,are,12.010179
2063,arg,51.4786162
2063,arm,2.3826334
2063,aus,33.0288554
2063,aut,9.2649392
2063,aze,10.9722364
2063,bel,12.5722178
2063,ben,28.7735556
2063,bfa,48.8483938
2063,bgd,198.9466286
2063,bgr,5.109596
2063,bhr,2.2911556
2063,blr,8.3026294
2063,bol,16.7005604
2063,bra,221.4030804
2063,brn,0.545049799999999
2063,bwa,3.652195
2063,can,43.5687746
2063,che,10.0416168
2063,chl,19.9654162
2063,chn,1169.3361072
2063,civ,51.2445698
2063,cmr,54.435705
2063,col,57.1855322
2063,cri,5.728461
2063,cyp,1.4634456
2063,cze,10.005107
2063,deu,79.5231004
2063,dnk,6.3188262
2063,dom,13.591425
2063,ecu,22.117551
2063,egy,181.1878654
2063,esp,49.490604
2063,est,1.165872
2063,eth,243.1528394
2063,fin,5.47346800000001
2063,fra,71.708918
2063,gbr,74.9617762000001
2063,geo,2.5888762
2063,gha,60.2061706
2063,gin,25.1307422
2063,grc,9.4489348
2063,gtm,25.6170384
2063,hkg,7.260601
2063,hnd,14.5287034
2063,hrv,3.1655184
2063,hun,8.181995
2063,idn,309.3988976
2063,ind,1616.3141928
2063,irl,6.2365656
2063,irn,103.4873958
2063,isr,14.6470304
2063,ita,53.602272
2063,jam,2.6305568
2063,jor,18.0354404
2063,jpn,97.7574462
2063,kaz,24.2038046
2063,ken,92.4119168
2063,kgz,9.5972362
2063,khm,20.7337664
2063,kor,41.1523938
2063,kwt,5.6336398
2063,lao,9.4773912
2063,lka,22.7372236
2063,ltu,1.9035666
2063,lux,0.7991848
2063,lva,1.3264924
2063,mar,44.4251973999999
2063,mdg,56.4689304
2063,mex,152.3761392
2063,mlt,0.5087446
2063,mng,4.9576798
2063,moz,67.615081
2063,mus,1.1523454
2063,mwi,42.8865512
2063,mys,42.5419036
2063,nam,3.9326292
2063,nga,495.9218554
2063,nic,8.80818940000001
2063,nld,17.8075084
2063,nor,6.34357680000001
2063,npl,35.2792639999999
2063,nzl,5.96852620000001
2063,omn,6.8743652
2063,pak,422.8191802
2063,pan,5.7708164
2063,per,39.7798024
2063,phl,163.2767674
2063,pol,33.1528696
2063,pri,2.1118976
2063,prt,9.3440466
2063,pry,8.83869620000001
2063,qat,4.9072058
2063,rou,14.408483
2063,rus,136.1507562
2063,rwa,25.694042
2063,sau,51.2339421999999
2063,sen,35.3147988
2063,sgp,6.6173458
2063,slv,6.0781166
2063,svk,4.96348840000001
2063,svn,1.9856266
2063,swe,12.33379
2063,tgo,16.4052834
2063,tha,62.3428168
2063,tto,1.404132
2063,tun,13.962489
2063,tur,95.7467064000001
2063,twn,17.5718518
2063,tza,151.0562204
2063,uga,110.0141036
2063,ukr,32.7398122
2063,ury,3.1161602
2063,usa,390.3056632
2063,ven,35.3064088
2063,vnm,106.4025288
2063,xac,347.569442
2063,xca,0.586506999999999
2063,xcb,26.7696706
2063,xcf,78.5517998
2063,xea,24.3749284
2063,xec,186.4283968
2063,xee,2.2648062
2063,xef,0.4353406
2063,xer,11.234714
2063,xna,0.166953968031135
2063,xnf,73.8726842
2063,xoc,22.1366938
2063,xsa,91.205812
2063,xsc,4.0778794
2063,xse,57.1759436
2063,xsm,2.0591062
2063,xsu,74.9101398
2063,xtw,0.00343831770284933
2063,xwf,184.0973798
2063,xws,191.1192012
2063,zaf,68.0446852
2063,zmb,40.5871078
2063,zwe,24.6701954
2064,alb,1.9629296
2064,are,12.002301
2064,arg,51.4860406
2064,arm,2.3734112
2064,aus,33.1595852
2064,aut,9.2608406
2064,aze,10.9520502
2064,bel,12.5865034
2064,ben,29.1054668
2064,bfa,49.4085744
2064,bgd,198.6716098
2064,bgr,5.076222
2064,bhr,2.2968068
2064,blr,8.2745652
2064,bol,16.7383552
2064,bra,220.6949452
2064,brn,0.545437399999999
2064,bwa,3.656732
2064,can,43.6670808
2064,che,10.0631874
2064,chl,19.9100206
2064,chn,1158.0428716
2064,civ,51.6325164
2064,cmr,54.924825
2064,col,57.1020716
2064,cri,5.721571
2064,cyp,1.4648508
2064,cze,9.978355
2064,deu,79.4039032
2064,dnk,6.3302776
2064,dom,13.598376
2064,ecu,22.132964
2064,egy,182.3382152
2064,esp,49.436749
2064,est,1.161984
2064,eth,245.4787102
2064,fin,5.47500200000001
2064,fra,71.800644
2064,gbr,75.1001736
2064,geo,2.5658486
2064,gha,60.7086708
2064,gin,25.3230606
2064,grc,9.4192874
2064,gtm,25.6913742
2064,hkg,7.241557
2064,hnd,14.5677652
2064,hrv,3.1500792
2064,hun,8.14316799999999
2064,idn,309.0293638
2064,ind,1614.2283614
2064,irl,6.2548998
2064,irn,103.3910344
2064,isr,14.7770602
2064,ita,53.394715
2064,jam,2.6180234
2064,jor,18.1169262
2064,jpn,97.0987186
2064,kaz,24.2419688
2064,ken,92.9869324
2064,kgz,9.6296396
2064,khm,20.7382312
2064,kor,40.7116604
2064,kwt,5.6241884
2064,lao,9.4767336
2064,lka,22.6927768
2064,ltu,1.8879778
2064,lux,0.801505399999999
2064,lva,1.3179362
2064,mar,44.4234711999999
2064,mdg,56.9863582
2064,mex,152.4765366
2064,mlt,0.5078068
2064,mng,4.9810974
2064,moz,68.2873369999999
2064,mus,1.1465322
2064,mwi,43.3436466
2064,mys,42.6120118
2064,nam,3.9492836
2064,nga,503.0735642
2064,nic,8.8145922
2064,nld,17.8043082
2064,nor,6.35929440000001
2064,npl,35.2738009999999
2064,nzl,5.98074560000001
2064,omn,6.8853346
2064,pak,426.3843886
2064,pan,5.7825672
2064,per,39.7687472
2064,phl,163.7665472
2064,pol,32.9935758
2064,pri,2.0943538
2064,prt,9.3185088
2064,pry,8.85047560000001
2064,qat,4.9283004
2064,rou,14.289058
2064,rus,135.8869056
2064,rwa,25.906337
2064,sau,51.2711485999999
2064,sen,35.6844374
2064,sgp,6.6089564
2064,slv,6.0527048
2064,svk,4.94431320000001
2064,svn,1.9806438
2064,swe,12.37591
2064,tgo,16.5421052
2064,tha,61.8857784
2064,tto,1.397759
2064,tun,13.947689
2064,tur,95.5841782000001
2064,twn,17.3787514
2064,tza,152.9911162
2064,uga,111.3840258
2064,ukr,32.5692256
2064,ury,3.1016676
2064,usa,391.2901336
2064,ven,35.3521574
2064,vnm,106.1988954
2064,xac,352.719734
2064,xca,0.588858999999999
2064,xcb,26.7219308
2064,xcf,79.5696594
2064,xea,24.2225842
2064,xec,188.2815314
2064,xee,2.2474526
2064,xef,0.4363718
2064,xer,11.189682
2064,xna,0.167298312918116
2064,xnf,74.0590186
2064,xoc,22.2208384
2064,xsa,92.171459
2064,xsc,4.0704382
2064,xse,56.9891038
2064,xsm,2.0608526
2064,xsu,75.1757444
2064,xtw,0.00344540928105353
2064,xwf,186.8820614
2064,xws,192.4047086
2064,zaf,67.9406566
2064,zmb,40.9622754
2064,zwe,24.7463792
2065,alb,1.943096
2065,are,11.994423
2065,arg,51.493465
2065,arm,2.364189
2065,aus,33.290315
2065,aut,9.256742
2065,aze,10.931864
2065,bel,12.600789
2065,ben,29.437378
2065,bfa,49.968755
2065,bgd,198.396591
2065,bgr,5.042848
2065,bhr,2.302458
2065,blr,8.246501
2065,bol,16.77615
2065,bra,219.98681
2065,brn,0.545824999999999
2065,bwa,3.661269
2065,can,43.765387
2065,che,10.084758
2065,chl,19.854625
2065,chn,1146.749636
2065,civ,52.020463
2065,cmr,55.413945
2065,col,57.018611
2065,cri,5.714681
2065,cyp,1.466256
2065,cze,9.951603
2065,deu,79.284706
2065,dnk,6.341729
2065,dom,13.605327
2065,ecu,22.148377
2065,egy,183.488565
2065,esp,49.382894
2065,est,1.158096
2065,eth,247.804581
2065,fin,5.47653600000001
2065,fra,71.8923699999999
2065,gbr,75.238571
2065,geo,2.542821
2065,gha,61.211171
2065,gin,25.515379
2065,grc,9.38964
2065,gtm,25.76571
2065,hkg,7.222513
2065,hnd,14.606827
2065,hrv,3.13464
2065,hun,8.10434099999999
2065,idn,308.65983
2065,ind,1612.14253
2065,irl,6.273234
2065,irn,103.294673
2065,isr,14.90709
2065,ita,53.187158
2065,jam,2.60549
2065,jor,18.198412
2065,jpn,96.439991
2065,kaz,24.280133
2065,ken,93.561948
2065,kgz,9.662043
2065,khm,20.742696
2065,kor,40.270927
2065,kwt,5.614737
2065,lao,9.476076
2065,lka,22.64833
2065,ltu,1.872389
2065,lux,0.803825999999999
2065,lva,1.30938
2065,mar,44.4217449999999
2065,mdg,57.503786
2065,mex,152.576934
2065,mlt,0.506869
2065,mng,5.004515
2065,moz,68.9595929999999
2065,mus,1.140719
2065,mwi,43.800742
2065,mys,42.68212
2065,nam,3.965938
2065,nga,510.225273
2065,nic,8.820995
2065,nld,17.801108
2065,nor,6.37501200000001
2065,npl,35.2683379999999
2065,nzl,5.99296500000001
2065,omn,6.896304
2065,pak,429.949597
2065,pan,5.794318
2065,per,39.757692
2065,phl,164.256327
2065,pol,32.834282
2065,pri,2.07681
2065,prt,9.292971
2065,pry,8.86225500000001
2065,qat,4.949395
2065,rou,14.169633
2065,rus,135.623055
2065,rwa,26.118632
2065,sau,51.3083549999999
2065,sen,36.054076
2065,sgp,6.600567
2065,slv,6.027293
2065,svk,4.92513800000001
2065,svn,1.975661
2065,swe,12.41803
2065,tgo,16.678927
2065,tha,61.42874
2065,tto,1.391386
2065,tun,13.932889
2065,tur,95.4216500000001
2065,twn,17.185651
2065,tza,154.926012
2065,uga,112.753948
2065,ukr,32.398639
2065,ury,3.087175
2065,usa,392.274604
2065,ven,35.397906
2065,vnm,105.995262
2065,xac,357.870026
2065,xca,0.591210999999999
2065,xcb,26.674191
2065,xcf,80.587519
2065,xea,24.07024
2065,xec,190.134666
2065,xee,2.230099
2065,xef,0.437403
2065,xer,11.14465
2065,xna,0.167642657805098
2065,xnf,74.245353
2065,xoc,22.304983
2065,xsa,93.137106
2065,xsc,4.062997
2065,xse,56.802264
2065,xsm,2.062599
2065,xsu,75.441349
2065,xtw,0.00345250085925773
2065,xwf,189.666743
2065,xws,193.690216
